freq,psd_x,psd_y,psd_z,psd_xyz
62.3,5.044e+03,5.133e+05,2.132e+06,2.650e+06
63.8,4.293e+03,4.757e+05,1.842e+06,2.322e+06
65.3,3.318e+03,4.323e+05,1.596e+06,2.032e+06
66.8,2.778e+03,4.327e+05,1.410e+06,1.846e+06
68.3,3.918e+03,4.759e+05,1.266e+06,1.746e+06
69.8,4.592e+03,5.351e+05,1.202e+06,1.742e+06
71.2,3.135e+03,6.952e+05,1.186e+06,1.885e+06
72.7,1.372e+03,7.538e+05,1.164e+06,1.920e+06
74.2,1.124e+03,7.246e+05,1.081e+06,1.807e+06
75.7,4.098e+03,8.457e+05,1.024e+06,1.873e+06
77.2,1.117e+04,1.024e+06,1.035e+06,2.070e+06
78.7,2.182e+04,1.220e+06,1.060e+06,2.301e+06
80.2,3.656e+04,1.553e+06,1.135e+06,2.724e+06
81.6,6.245e+04,2.070e+06,1.248e+06,3.380e+06
83.1,9.753e+04,2.771e+06,1.294e+06,4.163e+06
84.6,1.148e+05,3.236e+06,1.181e+06,4.532e+06
86.1,1.211e+05,3.157e+06,9.706e+05,4.249e+06
87.6,1.235e+05,2.859e+06,7.815e+05,3.764e+06
89.1,1.189e+05,2.462e+06,6.034e+05,3.185e+06
90.5,1.128e+05,2.012e+06,4.490e+05,2.574e+06
92.0,1.027e+05,1.628e+06,3.326e+05,2.063e+06
93.5,8.541e+04,1.303e+06,2.476e+05,1.636e+06
95.0,6.919e+04,1.029e+06,1.869e+05,1.286e+06
96.5,5.676e+04,8.268e+05,1.463e+05,1.030e+06
98.0,4.197e+04,7.228e+05,1.254e+05,8.901e+05
99.5,2.209e+04,6.559e+05,1.094e+05,7.873e+05
100.9,1.320e+04,5.907e+05,9.547e+04,6.994e+05
102.4,1.164e+04,4.759e+05,7.480e+04,5.623e+05
103.9,1.574e+04,4.439e+05,6.534e+04,5.250e+05
105.4,2.565e+04,4.354e+05,5.984e+04,5.209e+05
106.9,3.284e+04,3.701e+05,4.624e+04,4.492e+05
108.4,4.920e+04,3.234e+05,3.585e+04,4.084e+05
109.8,6.702e+04,2.627e+05,2.632e+04,3.560e+05
111.3,7.737e+04,2.031e+05,1.809e+04,2.985e+05
112.8,7.498e+04,1.847e+05,1.419e+04,2.738e+05
114.3,5.845e+04,1.677e+05,1.125e+04,2.374e+05
115.8,4.075e+04,1.477e+05,8.130e+03,1.966e+05
117.3,4.129e+04,1.693e+05,8.224e+03,2.188e+05
118.7,5.220e+04,1.895e+05,8.373e+03,2.501e+05
120.2,5.377e+04,1.760e+05,7.238e+03,2.370e+05
121.7,6.482e+04,1.689e+05,6.953e+03,2.407e+05
123.2,7.441e+04,1.625e+05,7.030e+03,2.439e+05
124.7,6.898e+04,1.541e+05,6.931e+03,2.300e+05
126.2,5.348e+04,1.461e+05,6.218e+03,2.058e+05
127.7,3.700e+04,1.299e+05,4.944e+03,1.718e+05
129.1,2.517e+04,1.152e+05,3.823e+03,1.442e+05
130.6,2.139e+04,1.146e+05,3.059e+03,1.390e+05
132.1,1.822e+04,8.892e+04,2.062e+03,1.092e+05
133.6,1.379e+04,3.667e+04,9.464e+02,5.141e+04
135.1,1.313e+04,1.393e+04,7.645e+02,2.783e+04
136.6,1.570e+04,1.405e+04,1.438e+03,3.119e+04
138.0,1.357e+04,1.314e+04,2.087e+03,2.879e+04
139.5,7.035e+03,1.075e+04,1.735e+03,1.952e+04
141.0,3.106e+03,9.679e+03,1.408e+03,1.419e+04
142.5,3.205e+03,1.103e+04,1.671e+03,1.591e+04
144.0,4.558e+03,1.387e+04,1.920e+03,2.034e+04
145.5,5.321e+03,1.653e+04,1.942e+03,2.379e+04
147.0,4.854e+03,1.757e+04,1.659e+03,2.408e+04
148.4,6.684e+03,1.882e+04,1.595e+03,2.710e+04
149.9,8.679e+03,1.999e+04,1.618e+03,3.029e+04
151.4,1.023e+04,1.978e+04,1.703e+03,3.171e+04
152.9,1.093e+04,1.968e+04,1.681e+03,3.229e+04
154.4,1.080e+04,2.070e+04,1.641e+03,3.314e+04
155.9,1.100e+04,2.414e+04,1.710e+03,3.685e+04
157.3,1.217e+04,2.747e+04,1.880e+03,4.152e+04
158.8,1.577e+04,3.285e+04,2.192e+03,5.082e+04
160.3,1.781e+04,3.287e+04,2.496e+03,5.317e+04
161.8,1.890e+04,3.217e+04,3.052e+03,5.412e+04
163.3,3.078e+04,4.860e+04,4.769e+03,8.415e+04
164.8,3.438e+04,5.220e+04,5.526e+03,9.210e+04
166.2,3.897e+04,6.093e+04,6.581e+03,1.065e+05
167.7,4.051e+04,7.047e+04,7.281e+03,1.183e+05
169.2,4.148e+04,8.135e+04,7.416e+03,1.302e+05
170.7,4.756e+04,8.793e+04,7.340e+03,1.428e+05
172.2,4.141e+04,7.380e+04,6.157e+03,1.214e+05
173.7,4.319e+04,6.988e+04,5.981e+03,1.190e+05
175.2,5.176e+04,7.012e+04,6.324e+03,1.282e+05
176.6,5.353e+04,6.688e+04,6.223e+03,1.266e+05
178.1,5.710e+04,6.548e+04,6.147e+03,1.287e+05
179.6,5.020e+04,5.648e+04,4.896e+03,1.116e+05
181.1,6.425e+04,6.096e+04,5.502e+03,1.307e+05
182.6,5.920e+04,5.139e+04,4.926e+03,1.155e+05
184.1,6.122e+04,4.728e+04,4.671e+03,1.132e+05
185.5,6.991e+04,5.076e+04,5.220e+03,1.259e+05
187.0,7.085e+04,4.765e+04,5.068e+03,1.236e+05
188.5,6.759e+04,4.290e+04,4.809e+03,1.153e+05
190.0,6.397e+04,3.889e+04,4.428e+03,1.073e+05
191.5,6.135e+04,3.615e+04,4.005e+03,1.015e+05
193.0,6.195e+04,3.602e+04,3.899e+03,1.019e+05
194.5,5.933e+04,3.384e+04,3.733e+03,9.690e+04
195.9,4.980e+04,2.719e+04,3.185e+03,8.018e+04
197.4,3.810e+04,2.015e+04,2.328e+03,6.058e+04
198.9,3.151e+04,1.665e+04,1.900e+03,5.006e+04
