freq,psd_x,psd_y,psd_z,psd_xyz
97.9,5.584e+05,4.058e+04,2.897e+03,6.019e+05
99.4,5.454e+05,5.861e+04,4.407e+03,6.084e+05
100.9,5.245e+05,5.915e+04,4.886e+03,5.886e+05
102.4,4.717e+05,5.084e+04,5.017e+03,5.275e+05
104.0,4.133e+05,4.494e+04,5.002e+03,4.633e+05
105.5,3.705e+05,3.587e+04,4.040e+03,4.105e+05
107.0,3.370e+05,2.673e+04,2.889e+03,3.666e+05
108.6,3.123e+05,2.443e+04,2.524e+03,3.393e+05
110.1,2.815e+05,2.493e+04,2.391e+03,3.088e+05
111.6,2.480e+05,2.234e+04,1.972e+03,2.723e+05
113.2,2.153e+05,1.918e+04,1.568e+03,2.360e+05
114.7,1.825e+05,1.448e+04,1.109e+03,1.981e+05
116.2,1.665e+05,1.059e+04,7.827e+02,1.779e+05
117.7,1.711e+05,9.517e+03,7.333e+02,1.813e+05
119.3,1.779e+05,8.133e+03,6.279e+02,1.866e+05
120.8,1.666e+05,7.508e+03,5.282e+02,1.746e+05
122.3,1.519e+05,7.492e+03,4.757e+02,1.598e+05
123.9,1.346e+05,9.031e+03,4.910e+02,1.441e+05
125.4,1.173e+05,1.050e+04,5.465e+02,1.283e+05
126.9,1.033e+05,4.961e+03,2.716e+02,1.086e+05
128.4,8.165e+04,2.653e+03,1.589e+02,8.446e+04
130.0,6.505e+04,2.769e+03,1.372e+02,6.796e+04
131.5,5.622e+04,3.441e+03,2.400e+02,5.990e+04
133.0,2.822e+04,1.576e+03,1.831e+02,2.997e+04
134.6,4.951e+03,2.243e+03,1.930e+02,7.387e+03
136.1,4.021e+03,3.129e+03,1.926e+02,7.343e+03
137.6,4.960e+03,1.842e+03,1.814e+02,6.983e+03
139.1,5.884e+03,2.691e+03,4.444e+02,9.019e+03
140.7,5.891e+03,3.298e+03,4.437e+02,9.633e+03
142.2,5.922e+03,3.315e+03,3.938e+02,9.631e+03
143.7,4.761e+03,3.456e+03,3.718e+02,8.589e+03
145.3,4.354e+03,3.496e+03,3.372e+02,8.188e+03
146.8,7.437e+03,3.384e+03,3.251e+02,1.115e+04
148.3,7.730e+03,2.674e+03,2.901e+02,1.069e+04
149.8,5.515e+03,2.031e+03,2.758e+02,7.822e+03
151.4,4.593e+03,1.771e+03,2.669e+02,6.630e+03
152.9,4.533e+03,1.639e+03,2.630e+02,6.435e+03
154.4,4.310e+03,1.460e+03,2.429e+02,6.013e+03
156.0,3.787e+03,1.347e+03,2.260e+02,5.360e+03
157.5,3.423e+03,1.359e+03,2.290e+02,5.011e+03
159.0,2.806e+03,1.405e+03,2.351e+02,4.446e+03
160.6,2.305e+03,1.427e+03,2.282e+02,3.960e+03
162.1,2.307e+03,1.456e+03,2.385e+02,4.002e+03
163.6,2.294e+03,1.509e+03,2.289e+02,4.032e+03
165.1,3.045e+03,1.682e+03,2.332e+02,4.960e+03
166.7,4.914e+03,2.018e+03,2.774e+02,7.210e+03
168.2,5.474e+03,1.969e+03,2.597e+02,7.703e+03
169.7,5.586e+03,1.727e+03,2.341e+02,7.548e+03
171.3,5.954e+03,1.738e+03,3.588e+02,8.050e+03
172.8,6.971e+03,1.723e+03,4.606e+02,9.155e+03
174.3,9.665e+03,1.726e+03,4.292e+02,1.182e+04
175.8,1.114e+04,1.672e+03,3.589e+02,1.317e+04
177.4,1.268e+04,1.636e+03,2.905e+02,1.461e+04
178.9,1.495e+04,1.717e+03,2.361e+02,1.691e+04
180.4,1.821e+04,2.065e+03,2.349e+02,2.051e+04
182.0,2.196e+04,2.305e+03,2.552e+02,2.452e+04
183.5,2.240e+04,2.242e+03,2.628e+02,2.491e+04
185.0,2.084e+04,2.119e+03,2.580e+02,2.322e+04
186.5,1.927e+04,2.163e+03,2.788e+02,2.172e+04
188.1,1.874e+04,2.209e+03,3.098e+02,2.126e+04
189.6,1.611e+04,2.164e+03,3.023e+02,1.858e+04
191.1,1.464e+04,2.026e+03,3.043e+02,1.697e+04
192.7,1.558e+04,2.074e+03,3.220e+02,1.798e+04
194.2,1.656e+04,2.052e+03,2.945e+02,1.890e+04
195.7,1.705e+04,1.931e+03,2.561e+02,1.924e+04
197.2,1.763e+04,2.105e+03,2.475e+02,1.999e+04
198.8,1.670e+04,2.432e+03,2.685e+02,1.940e+04
